0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,502,LAVANDERIA,3100502,31005,3100502,31005,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,601,LIMPEZA DE PELE,3100601,31006,3100601,31006,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,602,PEELING,3100602,31006,3100602,31006,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,701,ENGRAXATE,3100701,31007,3100701,31007,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,801,DEPILACAO,3100801,31008,3100801,31008,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,802,DESCOLORACAO DE PELOS (BANHO DE LUA),3100802,31008,3100802,31008,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,803,BANHO DE LUA (DESCOLORACAO DE PELOS),3100803,31008,3100803,31008,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,901,ESTETICISTA,3100901,31009,3100901,31009,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,902,BANDAGEM (ESTETICISTA),3100902,31009,3100902,31009,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1001,"AMOLAGEM DE FACA,TESOURA,ALICATE,ETC.",3101001,31010,3101001,31010,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1002,SERVICO DE CUTELARIA,3101002,31010,3101002,31010,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1101,MAQUIAGEM,3101101,31011,3101101,31011,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1201,MASSAGEM E SAUNA,3101201,31012,3101201,31012,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1202,SAUNA E MASSAGEM,3101202,31012,3101202,31012,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1301,RELOJOEIRO,3101301,31013,3101301,31013,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1302,CONSERTO DE RELOGIO,3101302,31013,3101302,31013,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1303,PULSEIRA DE RELOGIO,3101303,31013,3101303,31013,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1304,PINO DE RELOGIO,3101304,31013,3101304,31013,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1401,JOALHEIRO,3101401,31014,3101401,31014,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1402,CONSERTO DE JOIAS,3101402,31014,3101402,31014,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1403,OURIVES (CONSERTO DE JOIAS),3101403,31014,3101403,31014,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1501,CONSERTO DE SOMBRINHA,3101501,31015,3101501,31015,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1601,CONSERTO DE OCULOS,3101601,31016,3101601,31016,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1701,COSTUREIRA,3101701,31017,3101701,31017,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1801,"CONSERTO DE MAQUINA FOTOGRAFICA,FLASH",3101801,31018,3101801,31018,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1802,CONSERTO DE FLASH,3101802,31018,3101802,31018,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,1901,PINTURA EM CAMISA,3101901,31019,3101901,31019,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2001,CONSERTO DE BRINQUEDOS E EQUIPAMENTOS ESPORTIVOS (EXCETO CACA E PESCA),3102001,31020,3102001,31020,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2002,CONSERTO DE VIDEOGAME,3102002,31020,3102002,31020,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2101,"CONSERTO DE EQUIPAMENTOS DE CACA (ARMA DE FOGO,ETC.)",3102101,31021,3102101,31021,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2201,CONSERTO DE WALKMAN,3102201,31022,3102201,31022,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2301,CHAVEIRO (COPIA DE CHAVE),3102301,31023,3102301,31023,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2302,COPIA DE CHAVE,3102302,31023,3102302,31023,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2401,"CONSERTO DE EQUIPAMENTOS DE PESCA (TARRAFA,MOLINETE,ETC.)",3102401,31024,3102401,31024,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2501,VIDRACEIRO,3102501,31025,3102501,31025,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2601,"CONSERTO DE CANETA,LAPISEIRA",3102601,31026,3102601,31026,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2701,CONSERTO DE BARBEADOR ELETRICO,3102701,31027,3102701,31027,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2801,"GRAVACAO DE NOME EM OBJETOS PESSOAIS (CANETA,MEDALHA,ETC.)",3102801,31028,3102801,31028,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,2901,CONSERTO DE CALCULADORA,3102901,31029,3102901,31029,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3001,CONSERTO DE ALTO-FALANTE,3103001,31030,3103001,31030,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3101,CONSERTO DE VIOLAO,3103101,31031,3103101,31031,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3201,EMOLDURADOR DE QUADRO,3103201,31032,3103201,31032,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3301,CONSERTO DE PIANO,3103301,31033,3103301,31033,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3401,MASSAGEM,3103401,31034,3103401,31034,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3501,ALFAIATE,3103501,31035,3103501,31035,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3601,BORDADEIRA,3103601,31036,3103601,31036,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3701,CERZIDEIRA,3103701,31037,3103701,31037,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3801,FOTOGRAFO (EXCETO DE CERIMONIAS FAMILIARES),3103801,31038,3103801,31038,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3802,FOTOGRAFIA 3X4,3103802,31038,3103802,31038,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3803,FOTOGRAFIA 5X7,3103803,31038,3103803,31038,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,3901,ENCADERNACAO,3103901,31039,3103901,31039,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4001,CONSERTO DE LANTERNA,3104001,31040,3104001,31040,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4101,TATUAGEM,3104101,31041,3104101,31041,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4201,SAUNA,3104201,31042,3104201,31042,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4301,BARBA,3104301,31043,3104301,31043,,39002,39002,39002,Cabeleireiro
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4401,CORTE DE CABELO,3104401,31044,3104401,31044,,39002,39002,39002,Cabeleireiro
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4402,CORTE DE CABELO (FEMININO),3104402,31044,3104402,31044,,39002,39002,39002,Cabeleireiro
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4403,CORTE DE CABELO (MASCULINO),3104403,31044,3104403,31044,,39002,39002,39002,Cabeleireiro
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4501,CONSERTO DE ALICATE,3104501,31045,3104501,31045,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4601,CONSERTO DE APARELHO CELULAR,3104601,31046,3104601,31046,,39004,39004,39004,Consertos_de_artigos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4701,BRONZEAMENTO ARTIFICIAL,3104701,31047,3104701,31047,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4801,CORTE DE CABELO E BARBA,3104801,31048,3104801,31048,,39002,39002,39002,Cabeleireiro
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,4901,CROCHETEIRA,3104901,31049,3104901,31049,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,5001,TAPECEIRO,3105001,31050,3105001,31050,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,5101,TRICOTEIRA,3105101,31051,3105101,31051,,39005,39005,39005,Outras_servicos_pessoais
2002,31,Quadro 31 - Despesas com Serviços Pessoais,31,,9801,AGREGADO,3109801,31098,3109801,31098,16103,39005,39005,39005,Outras_servicos_pessoais
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,101,CADERNO,3200101,32001,3200101,32001,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,201,"LAPIS,BORRACHA,CANETA,ETC.",3200201,32002,3200201,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,202,BORRACHA,3200202,32002,3200202,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,203,CANETA,3200203,32002,3200203,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,204,APONTADOR,3200204,32002,3200204,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,205,ESTOJO ESCOLAR,3200205,32002,3200205,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,206,CARGA DE CANETA,3200206,32002,3200206,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,207,"LAPIS, BORRACHA, CANETA, ETC.",3200207,32002,3200207,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,208,CORRETIVO,3200208,32002,3200208,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,209,LAPIS DE COR,3200209,32002,3200209,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,212,PINCEL,3200212,32002,3200212,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,214,TESOURA ESCOLAR,3200214,32002,3200214,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,215,TINTA,3200215,32002,3200215,32002,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,301,OUTROS ARTIGOS DE PAPELARIA,3200301,32003,3200301,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,302,PAPEL,3200302,32003,3200302,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,303,CLIPS,3200303,32003,3200303,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,304,GRAMPO DE GRAMPEADOR,3200304,32003,3200304,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,305,GRAMPEADOR,3200305,32003,3200305,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,306,BLOCO DE PAPEL,3200306,32003,3200306,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,307,CARTOLINA,3200307,32003,3200307,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,308,COLA,3200308,32003,3200308,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,309,FITA ADESIVA,3200309,32003,3200309,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,310,REGUA,3200310,32003,3200310,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,311,COMPASSO,3200311,32003,3200311,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,312,TRANSFERIDOR,3200312,32003,3200312,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,313,ESQUADRO,3200313,32003,3200313,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,314,ENVELOPE,3200314,32003,3200314,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,315,BANDEIRINHAS DE FESTA,3200315,32003,3200315,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,316,ENFEITES DE PAREDE DE FESTA,3200316,32003,3200316,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,317,CARTAO DE ANIVERSARIO,3200317,32003,3200317,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,318,CARTAO DE VISITA,3200318,32003,3200318,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,319,CONVITE,3200319,32003,3200319,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,320,CARTAO DE NATAL,3200320,32003,3200320,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,321,GRAFITE,3200321,32003,3200321,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,322,CONFETE,3200322,32003,3200322,32003,12204,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,323,ENFEITE DE BOLO,3200323,32003,3200323,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,324,ARRANJO DE BOLO,3200324,32003,3200324,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,325,ETIQUETA,3200325,32003,3200325,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,326,AGENDA,3200326,32003,3200326,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,327,FITA DE MAQUINA DE ESCREVER,3200327,32003,3200327,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,328,CURRICULUM VITAE,3200328,32003,3200328,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,329,CARTELA DE RIFAR PREMIO,3200329,32003,3200329,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,340,FOLHA PARA FICHARIO,3200340,32003,3200340,32003,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,401,LIVROS NAO DIDATICOS,3200401,32004,3200401,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,402,COLECAO DE LIVROS NAO DIDATICOS,3200402,32004,3200402,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,403,FASCICULO,3200403,32004,3200403,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,404,ROMANCE,3200404,32004,3200404,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,405,BIBLIA,3200405,32004,3200405,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,406,LIVRO DE CATECISMO,3200406,32004,3200406,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,407,CATECISMO,3200407,32004,3200407,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,408,LIVROS NAO-DIDATICOS,3200408,32004,3200408,32004,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,501,ASSINATURA DE PERIODICOS,3200501,32005,3200501,32005,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,502,ASSINATURA DE JORNAL,3200502,32005,3200502,32005,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,503,ASSINATURA DE REVISTA,3200503,32005,3200503,32005,,38003,38003,38003,Periodicos_livros_e_revistas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,601,FOTOCOPIA XEROX,3200601,32006,3200601,32006,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,602,XEROX,3200602,32006,3200602,32006,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,603,COPIA XEROX,3200603,32006,3200603,32006,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,604,"PLASTIFICACAO, ENCADERNACAO",3200604,32006,3200604,32006,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,701,ALBUM DE FOTOGRAFIAS (EXCETO DE CERIMONIA FAMILIAR),3200701,32007,3200701,32007,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,702,ALBUM DE FOTOGRAFIA,3200702,32007,3200702,32007,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,801,PASTA PLASTICA NAO ESCOLAR,3200801,32008,3200801,32008,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,901,MASSA DE MODELAR,3200901,32009,3200901,32009,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1001,FICHARIO DE CARTAS,3201001,32010,3201001,32010,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1002,FICHARIO,3201002,32010,3201002,32010,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1101,PASTA SUSPENSA,3201101,32011,3201101,32011,,40006,40006,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1201,PRANCHETA,3201201,32012,3201201,32012,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1301,TRANSPARENCIA,3201301,32013,3201301,32013,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1401,GIZ,3201401,32014,3201401,32014,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,1501,"DIGITACAO, IMPRESSAO",3201501,32015,3201501,32015,,37005,37005,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,2010,GIZ,3202010,32020,3202010,32020,,,,37005,Artigos_escolares
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,3502,"DIGITACAO, IMPRESSAO",3203502,32035,3203502,32035,,,,40006,Outras_despesas_diversas
2002,32,Quadro 32 - Despesas com Artigos de Papelaria,32,,9801,AGREGADO,3209801,32098,3209801,32098,16103,37005,37005,37005,Artigos_escolares
